-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.91,11.03,7.63,6.52,5.67,4.32,5.90,6.14,5.54,7.09,9.45,12.80,13.54,13.56,14.95,7.73,3.86,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,7.12,6.66,5.02,6.01,5.12,3.82,5.03,5.07,5.42,5.91,9.79,11.21,12.65,14.67,12.04,9.40,2.76,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,8.72,7.98,5.62,4.47,7.25,6.54,4.11,4.66,5.26,5.63,5.68,7.79,8.82,15.96,9.99,13.58,11.39,1.74,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.27,10.12,9.54,7.07,7.11,4.66,4.07,4.86,5.19,4.58,4.73,6.57,10.25,10.27,15.49,14.56,9.65,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,10.41,8.08,6.69,6.18,5.68,3.29,3.79,4.56,4.68,4.97,4.95,6.55,9.02,13.26,14.05,8.99,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,5.75,5.65,5.85,5.86,4.23,3.64,3.39,4.18,4.64,5.44,5.04,6.74,9.89,11.76,10.27,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,10.35,9.80,6.02,4.91,5.96,6.21,4.13,3.53,4.18,4.67,5.02,4.78,6.97,9.82,10.51,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,11.90,14.01,10.10,5.54,5.27,7.29,4.71,3.34,3.79,4.58,4.47,5.25,4.81,7.59,10.06,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,7.75,10.91,7.57,5.23,5.73,6.01,4.20,3.61,4.01,4.08,4.36,4.37,7.12,6.93,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.78,10.04,7.21,5.65,5.51,4.39,3.21,3.04,3.51,3.87,4.51,7.16,5.39,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.53,6.26,7.76,8.01,5.07,4.75,3.07,2.95,3.73,3.75,4.84,4.47,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.85,5.63,7.71,7.96,6.94,3.95,3.21,2.78,3.08,5.57,6.36,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.14,6.01,7.11,8.82,4.83,3.64,4.46,4.26,5.54,5.62,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,5.48,5.89,7.30,9.11,10.52,9.70,9.56,8.63,5.98,7.59,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.09,5.83,7.29,7.94,8.49,9.22,8.24,10.03,7.76,6.00,5.29,5.56,4.87,4.02,3.89,4.09,1.95,2.70,2.45,1.98,2.54,2.93
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.55,6.28,7.97,7.81,8.46,7.88,7.18,8.37,7.12,5.20,5.60,6.59,6.66,7.53,9.17,4.50,2.75,2.77,2.97,3.24,4.38
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.47,5.97,7.47,7.52,8.55,-1.00,-1.00,6.94,6.22,4.92,4.29,4.80,3.97,3.89,5.13,4.50,2.21,3.65,3.41,3.62,4.17
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,5.93,4.23,5.56,5.80,4.29,4.11,6.63,2.84,1.43,3.78,4.09,4.21
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,5.90,-1.00,7.17,-1.00,5.46,-1.00,5.96,4.87,5.61,5.38,6.35,5.66,2.71,2.17,2.17,2.88,3.80
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,5.80,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.97,4.81,5.86,6.24,2.25,0.78,2.12,2.37,2.70
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.70,-1.00,-1.00,-1.00,5.76,5.27,6.25,7.90,3.33,1.32,1.66,2.74,4.60
