-1.00,0.52,0.90,0.34,0.24,0.47,0.35
1.38,0.69,0.94,0.26,0.20,0.35,0.36
0.99,0.77,0.69,0.14,0.18,0.25,0.44
1.01,0.74,0.49,0.16,0.25,0.31,0.40
0.92,0.65,0.39,0.14,0.18,0.17,0.28
1.47,0.61,0.28,0.18,0.16,0.18,0.17
1.21,1.02,0.77,0.22,-1.00,-1.00,-1.00
1.01,0.88,0.67,0.57,-1.00,-1.00,-1.00
-1.00,0.74,0.40,0.54,0.37,-1.00,-1.00
-1.00,-1.00,0.57,0.30,0.43,-1.00,-1.00
-1.00,-1.00,0.65,0.51,0.36,0.27,0.23
-1.00,-1.00,-1.00,0.65,0.48,0.40,0.11
