-1.00,8.43,7.89,8.44,7.42,7.47,5.27,4.85,3.94,5.91,8.59,7.87,5.84,4.37,2.99,1.60,0.90,0.93,1.27,1.21,1.24,1.37,1.49,1.62,1.66,2.14,2.42,2.38,2.63,2.80,3.24,3.51,3.84,4.44,3.73,4.64,5.62
-1.00,8.03,7.96,9.13,8.11,5.62,4.83,6.51,7.97,7.58,7.39,6.95,5.58,3.71,1.93,0.82,1.22,1.36,1.61,1.16,1.35,1.44,1.47,1.60,1.75,1.89,1.95,2.16,2.32,2.63,3.12,2.85,3.56,3.45,4.07,4.97,5.32
-1.00,7.86,8.80,10.98,10.37,7.73,4.90,5.99,8.14,8.32,8.06,6.84,4.98,3.28,2.06,0.93,1.07,1.36,1.56,1.45,1.23,1.23,1.33,1.60,1.84,2.08,2.17,2.52,1.71,1.72,1.90,2.48,2.86,3.33,4.34,5.73,5.81
-1.00,8.17,7.75,9.32,7.65,6.41,5.51,8.19,11.53,12.57,9.95,9.10,6.08,3.32,4.00,2.72,1.97,1.50,1.47,1.33,1.43,1.16,1.19,1.74,2.00,3.00,5.03,3.95,2.62,1.81,2.24,2.77,2.51,2.29,2.90,4.65,4.87
-1.00,-1.00,12.10,14.45,7.70,5.91,5.36,6.81,9.23,11.88,10.36,6.98,3.85,3.05,2.71,2.60,2.18,1.81,1.54,1.29,1.13,1.19,1.77,2.07,2.19,4.80,4.49,2.26,2.02,2.01,1.88,2.15,2.17,2.61,3.30,4.09,4.00
-1.00,-1.00,10.98,14.46,8.80,4.86,4.27,4.16,6.95,10.53,10.01,4.73,2.77,1.94,1.75,1.53,1.22,1.40,1.42,1.21,1.16,1.24,1.49,2.01,3.30,4.57,3.01,2.58,2.55,2.11,1.89,2.25,1.95,3.63,4.64,4.38,3.99
-1.00,9.75,9.63,12.61,7.99,4.25,3.91,4.47,5.62,8.61,10.20,8.56,2.60,1.83,1.66,1.56,1.49,1.61,1.63,1.32,1.30,1.33,2.19,2.65,2.82,2.47,1.99,4.10,3.02,1.72,1.75,3.17,2.83,3.60,4.02,2.94,2.98
-1.00,8.98,11.25,9.08,5.94,4.31,4.44,4.51,7.22,8.45,6.76,4.31,1.80,1.65,1.62,1.62,1.58,1.64,1.72,1.61,2.28,2.66,2.12,2.65,2.59,2.88,1.62,4.16,5.57,5.29,3.66,4.03,3.69,5.19,4.42,3.17,3.82
-1.00,8.61,10.92,11.68,6.77,4.51,4.76,7.01,9.66,9.64,7.30,3.90,1.62,1.27,1.53,1.64,1.54,1.68,1.85,1.54,1.23,1.38,2.10,2.75,2.77,2.89,1.05,1.56,2.91,3.23,2.34,3.57,2.93,3.01,4.41,3.48,3.42
-1.00,7.65,8.02,8.01,5.84,4.29,4.84,8.16,10.11,9.25,8.36,4.14,1.37,1.18,1.34,1.77,1.62,1.30,2.15,1.54,1.92,2.44,2.49,2.71,2.54,1.87,1.83,1.59,1.70,2.16,3.42,3.20,2.74,3.06,4.02,4.69,5.29
-1.00,8.61,9.37,9.59,5.73,4.61,5.92,8.03,9.25,9.10,7.57,2.21,1.15,1.13,1.30,1.90,3.25,2.75,3.07,2.12,1.82,1.91,1.95,2.56,3.50,1.52,1.29,1.56,1.69,2.10,2.62,2.57,2.52,3.36,2.88,4.14,5.13
-1.00,9.14,9.48,8.51,5.06,4.22,6.87,10.88,9.88,9.44,9.77,4.31,1.02,0.95,1.18,1.62,2.00,1.72,1.51,1.98,2.05,2.23,2.11,3.49,3.60,2.35,1.36,1.45,1.43,1.56,1.64,2.10,3.09,3.03,3.00,3.56,4.43
-1.00,8.66,9.85,8.01,6.12,4.64,4.95,6.71,10.11,8.67,6.87,3.95,2.04,1.50,1.19,1.06,1.37,1.81,1.84,2.58,2.34,2.08,2.44,2.05,1.99,1.69,1.55,1.26,1.37,1.36,1.43,1.75,2.31,2.97,3.06,3.84,3.11
8.22,8.29,10.28,6.71,5.39,5.51,6.37,7.24,6.41,6.99,4.41,1.99,2.53,1.86,1.32,1.15,1.24,1.29,1.45,1.11,1.40,1.57,1.65,1.52,1.54,1.25,1.46,1.62,1.47,1.34,1.25,1.49,1.73,2.14,2.30,2.60,4.04
7.56,7.74,9.48,6.29,4.13,5.92,8.38,5.89,6.93,7.45,3.93,2.78,2.15,1.14,1.16,1.05,1.17,1.25,1.32,1.44,0.98,1.10,2.10,1.32,1.41,1.30,1.45,1.58,1.35,1.71,1.68,1.20,1.45,1.81,1.82,2.29,2.78
6.98,7.02,8.30,5.82,3.47,5.04,7.25,6.04,6.61,6.26,3.57,2.75,2.30,1.44,0.97,1.28,1.17,1.21,1.27,1.31,1.24,1.06,1.20,1.07,1.18,1.46,1.42,1.46,1.70,1.93,2.50,1.90,1.26,1.53,1.49,1.34,1.97
10.47,7.90,6.90,4.70,4.31,4.38,4.83,6.16,6.51,6.63,3.37,2.41,3.46,2.40,2.58,1.27,1.51,1.17,1.19,1.25,1.29,1.22,1.38,2.25,2.04,1.73,1.15,1.28,1.53,1.59,2.18,2.61,1.54,1.10,1.05,1.23,1.45
14.22,14.53,9.52,4.61,3.33,4.82,4.27,5.18,5.11,5.02,2.24,2.37,2.43,2.16,3.88,2.22,1.26,1.57,1.52,1.28,1.30,1.24,1.74,4.05,1.33,1.14,1.05,1.18,1.25,1.41,2.93,2.52,2.68,2.00,1.28,1.26,1.65
11.89,14.07,11.44,5.50,4.11,3.38,2.46,3.65,4.81,4.71,2.25,2.69,1.66,1.75,2.19,2.23,1.78,2.31,1.65,1.51,1.33,1.19,1.37,1.52,1.02,1.11,1.25,1.35,1.34,1.18,1.81,1.55,1.75,1.72,1.41,1.22,1.47
11.49,12.44,15.93,7.39,7.02,3.19,3.82,3.29,3.48,3.02,1.94,1.59,1.43,1.71,2.47,1.84,1.36,2.44,1.86,1.44,1.36,1.43,1.23,1.68,1.85,2.48,1.98,2.08,2.08,1.53,1.24,1.23,1.29,1.39,1.29,1.25,1.62
12.68,10.55,13.47,11.28,7.11,4.99,4.20,2.45,2.43,2.89,1.52,1.40,1.24,1.37,2.04,2.18,1.78,3.51,2.03,1.56,1.78,1.53,1.41,1.71,2.79,3.47,1.73,1.47,2.45,1.81,1.57,1.50,1.65,1.86,2.64,1.44,2.13
-1.00,11.47,15.08,15.67,9.12,7.12,2.77,2.35,2.33,2.78,3.14,4.74,2.54,1.94,2.09,1.99,2.65,2.34,2.01,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,10.26,14.03,14.80,10.23,7.26,4.39,5.77,4.93,7.09,7.38,5.52,3.58,2.64,2.53,1.97,2.41,2.86,2.07,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,10.59,14.59,10.06,10.69,7.15,9.07,9.19,10.04,9.81,12.06,5.74,3.46,3.05,2.85,2.82,2.33,3.79,2.54,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,6.08,9.73,11.04,7.74,7.60,8.76,8.05,10.45,11.57,12.64,5.96,2.93,2.89,2.53,1.92,1.76,1.77,2.39,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
7.03,6.75,9.77,12.37,6.94,6.49,6.43,8.60,8.43,7.41,9.10,8.45,4.99,3.69,2.48,2.28,1.65,1.47,1.71,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
8.89,10.37,8.09,10.89,9.74,8.36,7.04,6.12,5.54,5.62,6.79,9.34,9.91,6.19,4.15,2.30,1.44,1.43,1.93,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
10.22,11.42,9.61,9.91,9.79,11.53,7.73,5.28,4.72,4.25,7.19,9.45,8.83,4.45,4.49,3.37,2.20,1.26,1.48,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,9.77,9.54,11.83,9.37,8.61,7.47,5.02,4.01,4.18,5.25,10.71,10.17,8.79,6.90,4.63,3.07,1.97,2.08,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,7.48,10.67,10.01,8.51,8.21,4.64,3.92,4.60,5.60,6.34,7.95,11.45,11.36,9.51,3.64,2.75,2.20,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,7.52,7.52,8.47,8.68,8.78,5.64,3.87,4.53,4.89,5.24,5.99,7.72,10.57,10.76,6.08,2.14,2.59,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,7.25,7.15,7.83,6.88,6.38,5.76,4.28,3.83,4.34,4.98,4.22,6.19,9.28,9.88,7.76,4.02,2.38,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,7.40,8.93,7.95,6.91,6.14,5.59,4.32,4.63,4.62,4.55,6.10,7.57,8.67,7.16,5.02,3.36,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,7.27,7.14,9.44,7.85,7.77,6.37,5.32,4.32,4.38,5.14,5.12,6.95,7.80,7.97,6.51,5.88,4.12,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,6.92,7.90,7.30,6.19,6.24,5.91,4.37,4.57,5.10,4.75,5.06,7.33,8.65,7.35,7.93,6.53,2.63,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,8.07,7.05,7.12,5.37,4.40,3.93,3.85,4.43,4.03,3.61,5.55,7.81,7.90,8.21,7.78,6.26,2.85,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.64,6.83,4.91,4.15,3.74,2.89,3.79,3.86,3.30,4.38,5.88,8.18,9.18,8.85,9.10,4.26,2.41,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.82,4.37,3.17,4.19,3.51,2.46,3.34,3.45,3.33,3.71,6.12,7.44,7.74,9.00,6.93,5.36,1.74,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,5.98,4.87,3.43,2.81,4.79,4.16,2.67,3.04,3.49,3.45,3.38,4.81,5.19,9.84,5.37,8.42,6.46,0.94,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,5.94,5.58,5.64,4.12,4.47,3.01,2.67,3.40,3.52,2.84,2.68,3.71,6.23,5.35,9.34,8.65,6.02,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.57,5.07,4.01,3.85,3.64,2.11,2.70,3.21,3.03,3.33,3.49,4.23,5.44,8.48,8.47,5.67,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.62,3.67,3.79,3.75,2.88,2.43,2.32,2.91,3.27,3.85,3.44,4.18,6.47,7.49,6.67,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.38,5.95,3.73,3.17,3.73,3.81,2.74,2.31,3.04,3.23,3.41,2.98,4.42,6.36,6.58,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,7.72,8.81,6.37,3.33,3.25,4.61,2.93,2.25,2.68,3.33,3.12,3.80,2.87,4.70,6.15,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.84,6.74,4.47,3.30,3.80,3.95,2.89,2.41,2.85,3.02,3.07,3.05,4.28,4.08,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.18,6.36,4.59,3.78,3.63,2.86,2.15,2.14,2.51,2.88,3.13,4.91,3.40,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.15,4.04,4.76,5.20,3.05,3.40,2.13,1.84,2.76,2.60,3.42,3.11,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.22,3.41,4.79,5.22,4.62,2.42,2.04,1.89,2.08,3.97,4.46,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.79,3.57,4.56,5.47,2.93,2.36,2.85,2.70,3.49,3.71,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.24,3.28,4.24,5.30,6.04,5.45,5.43,4.57,3.50,4.78,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.75,3.58,4.18,5.01,4.85,5.77,4.40,6.00,4.45,3.36,3.07,3.18,3.01,2.46,2.31,2.44,1.18,1.38,1.28,1.12,1.41,1.92
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.19,4.07,4.84,5.01,5.40,4.86,4.43,5.08,4.16,2.69,2.94,3.70,3.87,4.58,6.07,2.69,1.49,1.44,1.45,1.97,2.53
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.25,3.32,4.53,4.57,5.49,-1.00,-1.00,4.50,3.77,2.90,2.50,2.56,2.23,2.39,2.83,2.27,1.12,2.24,1.70,1.88,2.37
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.70,2.53,3.36,3.42,2.24,2.51,3.85,1.54,0.77,2.16,2.30,2.17
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.99,-1.00,4.67,-1.00,3.46,-1.00,4.03,2.89,3.13,2.94,3.61,3.34,1.62,1.22,1.17,1.71,2.54
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.75,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.84,2.80,3.46,4.03,1.33,0.32,1.43,1.65,1.71
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.97,-1.00,-1.00,-1.00,3.58,3.12,3.73,5.35,1.91,0.52,0.98,1.81,2.55
